symbol,name,currency,sector,sectorcode,ISIN,trailingPE,EPS,analist_estimate,Price_book,TangibleValuePerShare,enterpriseToEbitda,totalDebt,currentRatio,growthrate,growthrate_quarter,beta,priceToSalesTrailing12Months,extrainfo,value_score,risc_score,growth_score
Industrials,TRATON,SEK,5020,,DE000TRAT0N7,,,,,,,,,,,,,,,,
AAK.ST,AAK,SEK,Consumer Goods,4510,SE0011337708,26.11194,6.7,1.0,2.995001,0.127241120533863,16.798,0.167430636031268,1.637,0.0826326471440997,0.913333333333333,0.488444,0.972529,,0.0,30.0,10.0
ABBN.SW,ABB Ltd,SEK,Industrials,5020,CH0012221716,14.984376,1.92,1.0,4.5623217,0.0655868359028853,13.369,0.164764225857915,1.045,0.000641674499313137,1.28554778554779,1.003916,1.8480849,,10.0,30.0,10.0
ADDT-B.ST,Addtech B,SEK,Industrials,5020,SE0014781795,33.52174,4.6,1.0,8.934468,0.000884766316026192,21.649,0.141132868542836,1.346,0.164194915254237,1.28010471204189,1.240893,2.5494285,,0.0,50.0,50.0
AFRY.ST,AFRY,SEK,Industrials,5010,SE0005999836,22.209303,7.74,1.0,1.6637952,-0.162997088598645,13.88,0.423002260619595,1.052,0.303434704830054,0.843891402714932,1.261261,0.90085363,,10.0,20.0,40.0
ALFA.ST,Alfa Laval,SEK,Industrials,5020,SE0000695876,26.236843,11.4,1.0,3.6564791,0.049949116052631,16.274,0.141993000290591,1.327,0.0424064328923425,0.967853042479908,1.243243,2.6121323,BIG CAP,0.0,40.0,0.0
ALIF-B.ST,AddLife B,SEK,Health Care,2010,SE0014401378,24.021978,4.55,1.0,2.774323,0.000679176414442067,12.598,0.443025979489294,0.826,0.936945921985816,0.777070063694268,1.239717,1.6048728,,0.0,30.0,40.0
ALIV-SDB.ST,Autoliv SDB,SEK,Consumer Services,4010,SE0000382335,18.549702,45.37,1.0,29.49257,0.0169399493366016,83.942,0.0252457232971512,1.037,-0.0521306261667166,0.977401129943503,1.658764,8.538484,,0.0,50.0,0.0
ALK-B.CO,ALK-Abelló B,DKK,Health Care,2010,DK0061802139,68.15068,1.46,1.0,5.5683026,0.00575902583323714,39.205,0.0327012510356857,1.976,0.166037735849057,0.693877551020408,0.334116,5.1858416,,0.0,50.0,40.0
ALLEI.ST,Alleima,SEK,Basic Materials,5510,SE0017615644,6.610635,5.83,1.0,0.604568,0.00144795642215948,3.448,0.155448471083923,2.318,0.0,-0.0884353741496599,,0.5721892,,60.0,10.0,0.0
ALMB.CO,Alm. Brand,DKK,Financials,3030,DK0015250344,57.399998,0.2,1.0,1.2984957,,17.475,0.110086525811543,0.18,-0.133887320328542,4.31612903225807,1.096357,2.313225,FINANCE,10.0,40.0,20.0
AMBU-B.CO,Ambu,DKK,Health Care,2010,DK0060946788,266.48648,0.37,1.0,5.879196,0.027690930302833,100.012,0.0851496077275123,1.984,0.315957446808511,-0.175,0.631022,5.6860065,,0.0,50.0,40.0
ARION.IC,Arion banki,ISK,Financials,3010,IS0000028157,12.71605,12.15,1.0,1.2372471,0.811854032047482,0.0,1.93000075742035,,0.164671013633669,0.0,0.672476,3.974718,FINANCE,20.0,30.0,40.0
ARION-SDB.ST,Arion Banki SDB,SEK,Financials,3010,SE0010413567,12.876405,0.89,1.0,0.0,10.9451525262946,0.0,593355.407959069,,0.164671013633669,0.0,0.672476,,FINANCE,10.0,70.0,40.0
ARJO-B.ST,Arjo B,SEK,Health Care,2010,SE0010468116,19.22971,2.181,1.0,1.8184183,0.16746625120827,11.564,0.606135058148154,1.37,0.0752403553608373,0.596428571428571,0.304311,1.20536,,10.0,30.0,10.0
ASSA-B.ST,ASSA ABLOY B,SEK,Industrials,5010,SE0007100581,27.222029,8.607,1.0,4.088934,-0.0273688977144216,14.713,0.127759341594227,1.258,0.0729969779173806,1.29775943396226,0.679075,2.4476929,BIG CAP,0.0,40.0,20.0
ATCO-A.ST,Atlas Copco A,SEK,Industrials,5020,SE0017486889,10.417138,12.37,1.0,2.5772,0.00921712504556835,18.475,0.320192058966015,1.241,0.0743632226335162,1.41663848495096,1.005562,1.141184,BIG CAP,10.0,20.0,20.0
0XXV.IL,Atlas Copco B,SEK,Industrials,5020,SE0017486897,8.152114,14.288,1.0,2.29485,0.0216493555427588,16.736,0.752073091365533,1.241,0.0743632226335162,1.41663848495096,1.005562,1.2193689,,20.0,30.0,20.0
ATRLJ-B.ST,Atrium Ljungberg B,SEK,Real Estate,3510,SE0000191827,8.963741,19.802,1.0,1.0033804,,27.921,1.18031015359741,2.27,0.0805439330543933,1.25885558583106,0.893881,7.5699863,,30.0,20.0,20.0
AXFO.ST,Axfood,SEK,Consumer Goods,4520,SE0006993770,30.493565,9.32,1.0,18.327208,0.0544527776864614,15.745,0.1150138210853,0.649,0.093958614952688,1.65056360708535,0.156611,0.839409,,0.0,50.0,20.0
AZA.ST,Avanza Bank Holding,SEK,Financials,3010,SE0012454072,19.99623,10.607,1.0,8.955413,0.016001541384841,0.0,0.00284875926169518,0.496,0.832656376929326,0.0,1.063329,10.002068,FINANCE,0.0,50.0,40.0
AZN.L,AstraZeneca,SEK,Health Care,2010,GB0009895292,51.908257,218.0,1.0,1028.9143,-0.00131842727049106,14.427,0.00179022302750003,0.959,0.2506564056134,24.6463414634146,0.164741,3.9813366,BIG CAP,0.0,50.0,60.0
BALD-B.ST,Fast. Balder B,SEK,Real Estate,3510,SE0017832488,1.3379993,36.79,1.0,0.1577153,0.103967268466433,23.999,15.2569933899324,2.024,0.181768855127509,0.997973657548126,1.019683,0.8326195,,40.0,50.0,40.0
BAVA.CO,Bavarian Nordic,DKK,Health Care,2010,DK0015998017,44.058823,5.1,1.0,2.6785076,0.0,-76.612,0.0613854861584384,1.984,1.45365369134488,4.63200238379023,1.587505,8.547644,,20.0,40.0,60.0
BEIJ-B.ST,Beijer Ref B,SEK,Industrials,5020,SE0015949748,87.15779,2.009,1.0,13.614805,0.0277720584608823,36.029,0.132102010251367,2.084,0.129469371955198,1.67387455277206,1.759092,3.1585932,,0.0,50.0,30.0
BFG.ST,Byggfakta Group Nordic HoldCo,SEK,Technology,1010,SE0016798581,0.0,-0.304,1.0,1.5115623,6.39901622170311e-05,22.797,0.264450024040152,0.725,0.0,2.05747126436782,,4.59652,,10.0,10.0,20.0
BHG.ST,BHG Group,SEK,Consumer Services,4040,SE0010948588,4.552412,4.312,1.0,0.51749134,-1.54700164584518,25.024,2.0933483833553,1.461,0.649692381928946,-2.24054556726596,,0.17832178,,40.0,50.0,40.0
BICO.ST,BICO Group,SEK,Health Care,2010,SE0013647385,0.0,-3.542,1.0,0.92109895,0.000793850110067505,-20.219,0.429939895142562,2.35,2.94020874529803,1.57505773672055,1.735558,2.145839,,40.0,10.0,50.0
BILI-A.ST,Bilia A,SEK,Consumer Services,4040,SE0009921588,9.64861,11.981,1.0,2.6585715,0.119253236458365,5.717,0.474593828615891,1.07,0.0884275244873511,1.06864988558352,0.585365,0.32452673,,40.0,20.0,20.0
BILL.ST,Billerud,SEK,Basic Materials,5510,SE0000862997,34.368336,4.219,1.0,1.5285684,0.114380788271294,5.981,0.254398077125799,1.27,0.0356677455967044,0.0,0.496362,0.8004135,,30.0,30.0,0.0
BIOT.ST,Biotage,SEK,Health Care,2010,SE0000454746,68.82728,2.669,1.0,11.066931,0.0123749878112558,36.069,0.0200474802542343,2.431,0.190110890815197,1.25373134328358,1.006418,8.550836,,0.0,50.0,50.0
BOL.ST,Boliden,SEK,Basic Materials,5510,SE0017768716,13.888024,28.917,1.0,2.2772765,0.431601673468807,4.326,0.0859962293674339,2.414,0.0835541617417166,1.23263888888889,1.214805,1.3625338,BIG CAP,30.0,20.0,20.0
BOOZT.ST,Boozt,SEK,Consumer Services,4040,SE0009888738,47.14932,2.21,1.0,3.4782026,0.0261393698570387,18.811,0.162418669563159,1.809,0.471084770114943,8.74324324324324,1.76979,1.1048442,,0.0,50.0,60.0
BRAV.ST,Bravida Holding,SEK,Industrials,5010,SE0007491303,21.010426,4.988,1.0,3.4471416,0.00689975459520607,13.434,0.13264425580193,0.782,0.0713804713804714,1.28082191780822,0.918271,0.91308904,,0.0,40.0,20.0
BUFAB.ST,Bufab,SEK,Industrials,5020,SE0005677135,25.838467,8.766,1.0,4.0171685,0.21055723682588,12.983,0.471562960625412,2.082,0.239302694136292,1.41139240506329,1.633718,1.1632814,,0.0,40.0,50.0
BURE.ST,Bure Equity,SEK,Financials,3020,SE0000195810,2.6749089,88.003,1.0,0.99890095,0.000114585736946774,-2.337,0.000229171473893547,26.81,0.838017002158305,-1.84867951463241,1.46427,-2.7060742,FINANCE,60.0,20.0,40.0
CARL-A.CO,Carlsberg A,DKK,Consumer Goods,4510,DK0010181676,28.832117,41.1,1.0,4.374308,0.206141832116334,10.82,0.819458876638951,0.799,0.0142713149768811,1.09321566464424,0.651262,2.2067676,,0.0,50.0,10.0
CARL-B.CO,Carlsberg B,DKK,Consumer Goods,4510,DK0010181759,21.912409,41.1,1.0,3.3244739,0.0844839587715079,9.405,0.335842217167457,0.799,0.0142713149768811,1.09321566464424,0.651262,1.7615856,,10.0,40.0,10.0
CAST.ST,Castellum,SEK,Real Estate,3510,SE0000379190,4.0117416,32.704,1.0,0.7232037,0.00906458561566916,18.641,1.76372220516041,0.8,0.0623543123543124,0.199648197009675,0.979888,4.7319818,,40.0,30.0,10.0
CATE.ST,Catena,SEK,Real Estate,3510,SE0001664707,6.792879,56.677,1.0,1.6476015,0.0,23.949,0.710482216901148,0.619,0.117858442503639,1.09489051094891,0.998716,10.790889,,30.0,20.0,30.0
CGCBV.HE,Cargotec Oyj,EUR,Industrials,5020,FI0009013429,414.2857,0.098,1.0,2.0798113,0.0494339007167925,9.315,0.417880045587827,1.51,0.0265854396851824,0.259471050750536,1.680359,0.7198134,,10.0,40.0,0.0
CHEMM.CO,ChemoMetec,DKK,Health Care,2010,DK0060055861,199.24812,4.256,1.0,67.419304,0.0,55.495,0.000460381695321373,2.569,0.565599129409218,0.909268026391333,1.558408,34.44825,,0.0,50.0,40.0
CHR.CO,Chr. Hansen Holding,DKK,Health Care,2010,DK0060227585,34.193947,13.014,1.0,58.699383,0.0030865613834768,142.285,0.0164650788307948,1.287,0.120866225730745,1.42137404580153,0.149764,48.039177,,0.0,50.0,30.0
CINT.ST,Cint Group,SEK,Technology,1010,SE0015483276,0.0,-4.471,1.0,1.0316055,0.0056885075414073,9666.742,0.0153000187605421,1.786,0.713881207621501,0.254654609012843,,32.899994,,10.0,10.0,40.0
COLO-B.CO,Coloplast B,DKK,Health Care,2010,DK0060448595,42.877266,19.88,1.0,31.427204,0.0146222457023735,27.157,0.124030123536376,1.008,0.0997325065353517,1.06727272727273,0.241762,8.389989,BIG CAP,0.0,50.0,20.0
CORE-A.ST,Corem Property Group A,SEK,Real Estate,3510,SE0010714279,0.0,-0.524,1.0,0.45746085,36.6810166277601,18.964,54.9551980264699,0.131,0.0898224043715847,0.934169278996865,1.123662,2.8583598,,20.0,40.0,10.0
CORE-B.ST,Corem Property Group B,SEK,Real Estate,3510,SE0010714287,0.0,-0.524,1.0,0.34899074,4.39908569757475,18.849,6.59067408351694,0.131,0.0898224043715847,0.934169278996865,1.123662,2.1704974,,20.0,40.0,10.0
CORE-D.ST,Corem Property Group D,SEK,Real Estate,3510,SE0015961594,81.513405,2.088,1.0,7.8734326,25.1912162656985,25.375,37.7412734346461,0.131,0.0898224043715847,0.934169278996865,1.123662,5.1350093,,0.0,80.0,10.0
CORE-PREF.ST,Corem Property Group Pref,SEK,Real Estate,3510,SE0010714311,0.0,-0.524,1.0,10.045274,12.2342608538934,27.623,18.3292691900033,0.131,0.0898224043715847,0.934169278996865,1.123662,6.2378645,,0.0,60.0,10.0
CRED-A.ST,Creades A,SEK,Financials,3020,SE0015661236,1.8850176,41.989,1.0,1.0722898,0.0,-2.692,0.000542803448507386,4.717,1.12724434035909,-0.383561643835616,1.120239,-3.014183,FINANCE,50.0,20.0,40.0
CTY1S.HE,Citycon Oyj,EUR,Real Estate,3510,FI4000369947,0.0,-0.25,1.0,0.5329553,0.0818916159968788,18.48,1.6713042277019,1.169,-0.0534244320052684,1.0,1.057766,3.8315735,,20.0,40.0,0.0
DANSKE.CO,Danske Bank,DKK,Financials,3010,DK0010274414,12.860144,9.996,1.0,0.6776239,1.9716112268708,0.0,14.8663792173792,,-0.047768951238063,0.0,0.940949,2.411051,FINANCE,30.0,60.0,0.0
DEMANT.CO,Demant,DKK,Health Care,2010,DK0060738599,41.42246,4.675,1.0,5.630997,0.0868347563523726,16.364,0.288896687461098,0.78,0.10748367654445,0.913844325609032,1.082156,2.4272976,,0.0,50.0,20.0
DFDS.CO,DFDS,DKK,Industrials,5020,DK0060655629,31.74057,7.555,1.0,1.3089806,0.248786434237273,8.79,1.10474840794816,0.797,0.0203760259591525,2.48795180722892,1.824561,0.60721076,,20.0,50.0,20.0
DOM.ST,Dometic Group,SEK,Consumer Services,4020,SE0007691613,28.644953,2.487,1.0,1.18874,0.142786973258856,8.099,0.848110664209852,2.458,0.019207617379884,1.50637755102041,1.823705,0.839772,,20.0,30.0,10.0
DSV.CO,DSV,DKK,Industrials,5020,DK0060079531,39.87437,27.223,1.0,5.3047743,0.0668540189600563,9.344,0.156837254255516,1.205,0.492644175426613,0.0,,1.0343649,BIG CAP,10.0,50.0,40.0
EKTA-B.ST,Elekta B,SEK,Health Care,2010,SE0000163628,17.859417,3.457,1.0,2.8729644,0.00176484511296884,13.678,0.251446298998978,1.078,0.0414422722242715,0.380658436213992,0.924689,1.5868294,,0.0,30.0,0.0
ELISA.HE,Elisa Oyj,EUR,Telecommunications,1510,FI0009007884,24.41546,2.07,1.0,6.426755,0.14098578961203,12.74,0.177337737545511,0.935,0.032964782964783,1.19662921348315,0.09756,3.8507664,,0.0,40.0,10.0
ELUX-A.ST,Electrolux A,SEK,Consumer Services,4020,SE0016589170,9.460979,19.554,1.0,2.6979337,0.0930316951067638,6.333,20.0400822558537,0.921,0.0307089717052216,0.341880341880342,1.16089,0.3521721,,30.0,60.0,0.0
ELUX-B.ST,Electrolux B,SEK,Consumer Services,4020,SE0016589188,7.618901,19.554,1.0,2.1726387,0.00344302450382482,5.663,0.741666527589184,0.921,0.0307089717052216,0.341880341880342,1.16089,0.32367715,,40.0,30.0,0.0
EPI-A.ST,Epiroc A,SEK,Industrials,5020,SE0015658109,43.69663,4.45,1.0,8.967442,0.116527829692175,17.568,0.0671912465511063,2.318,0.0114992817030168,1.15860966839792,,4.737634,BIG CAP,0.0,50.0,10.0
EPIPF,Epiroc B,SEK,Industrials,5020,SE0015658117,0.0,,1.0,0.0,2.955073242339,0.0,1597682.33257948,2.318,0.0114992817030168,1.15860966839792,,,,0.0,60.0,10.0
EPRO-B.ST,Electrolux Professional B,SEK,Industrials,5020,SE0013747870,74.67768,0.605,1.0,4.335477,0.146660473760679,15.287,0.225814333573957,0.84,-0.0459266097392107,1.07065217391304,1.692397,1.3728691,,0.0,60.0,10.0
EQT.ST,EQT,SEK,Financials,3020,SE0012853455,600.5025,0.398,1.0,180.45284,5.50866831333475e-05,236.384,0.00892828037596237,6.255,1.07388097660224,0.0,1.235235,146.6979,FINANCE,0.0,60.0,40.0
ERIC-A.ST,Ericsson A,SEK,Telecommunications,1510,SE0000108649,12.933357,5.567,1.0,2.6689403,1.79309796437659,5.593,2.2426844173028,1.166,0.0704403380794733,0.591524304695882,0.27685,0.9229832,,30.0,50.0,10.0
ERIC-B.ST,Ericsson B,SEK,Telecommunications,1510,SE0000108656,11.941801,5.567,1.0,2.4643216,0.165840821052532,5.233,0.207422367609751,1.166,0.0704403380794733,0.591524304695882,0.27685,0.8625595,BIG CAP,30.0,20.0,10.0
ESSITY-A.ST,Essity A,SEK,Consumer Goods,4520,SE0009922156,20.511044,12.993,1.0,3.4516702,0.0301213576363078,13.082,4.81709570560079,1.125,0.0360632911392405,0.956043956043956,0.219084,1.2798526,,0.0,80.0,0.0
ESSITY-B.ST,Essity B,SEK,Consumer Goods,4520,SE0009922164,20.534132,12.993,1.0,3.4555554,0.00288305244770431,13.105,0.461066188733737,1.125,0.0360632911392405,0.956043956043956,0.219084,1.2782443,BIG CAP,0.0,40.0,0.0
EVO.ST,Evolution,SEK,Consumer Services,4050,SE0012673267,593.32605,1.828,1.0,81.47536,3.69557801472463e-05,244.088,0.0002981665409432,2.119,1.28292240177982,1.2809782108041,,172.00218,BIG CAP,0.0,50.0,50.0
FABG.ST,Fabege,SEK,Real Estate,3510,SE0011166974,11.935957,7.495,1.0,0.7072552,,27.374,1.17934001828278,0.233,0.119139828781084,1.03467153284672,0.852374,8.987813,,30.0,20.0,30.0
FLS.CO,FLSmidth & Co.,DKK,Industrials,5010,DK0010234467,54.388897,4.181,1.0,1.4017482,0.00233265945445375,6.307,0.0857641175850897,1.311,-0.0210933333333333,1.00858369098712,1.40522,0.6585854,,20.0,40.0,10.0
FNOX.ST,Fortnox,SEK,Technology,1010,SE0017161243,13.237823,3.49,1.0,3.6989594,-2164502164.48052,70.519,2164502164.48052,1.572,0.690910814976267,1.01361959337468,1.644843,,SMALL CAP,10.0,80.0,50.0
FOI-B.ST,Fenix Outdoor International B,SEK,Consumer Services,4020,CH0242214887,290.24475,2.901,1.0,30.883217,0.00293101790734701,106.857,0.0160554647591342,2.944,0.0447992421927519,0.231981981981982,1.128369,15.481157,,0.0,50.0,0.0
FORTUM.HE,Fortum Oyj,EUR,Utilities,6510,FI0009007132,7.563415,2.05,1.0,1.0632973,0.723444487576995,7.934,1.07013734784219,0.899,7.07214513407088,2.21153846153846,0.816431,0.088493235,,40.0,20.0,60.0
FPAR-A.ST,Fastpartner A,SEK,Real Estate,3510,SE0013512506,8.6191635,9.038,1.0,1.0384036,0.0,23.048,1.24060999711537,0.091,0.14665380521554,1.04412641621944,1.308515,7.626025,,30.0,30.0,30.0
FPAR-D.ST,Fastpartner D,SEK,Real Estate,3510,SE0013512514,7.036955,9.038,1.0,0.84778523,0.0,22.81,18.9592876839677,0.091,0.14665380521554,1.04412641621944,1.308515,9.115786,,40.0,50.0,30.0
FSKRS.HE,Fiskars Oyj Abp,EUR,Consumer Services,4020,FI0009000400,18.579609,0.873,1.0,1.767462,0.16118421488749,9.11,0.223539047313448,1.147,0.0235583370585606,1.13832853025937,0.76166,1.0191803,,20.0,20.0,10.0
GETI-B.ST,Getinge B,SEK,Health Care,2010,SE0000202624,18.203754,13.261,1.0,2.8912604,0.051178618381678,12.618,0.083634832883968,7.614,0.112847509515141,1.14504596527068,0.709028,2.3667297,,0.0,30.0,30.0
GMAB.CO,Genmab,DKK,Health Care,2010,DK0010272202,,,,,,,,,,,,,,,,
GN.CO,GN Store Nord,DKK,Health Care,2010,DK0010272632,17.087227,9.63,1.0,4.0986876,0.452747354040807,15.135,0.738920976030966,0.871,0.235151315169228,0.900175131348511,1.016688,1.2655375,,0.0,50.0,40.0
HEM.ST,Hemnet Group,SEK,Real Estate,3510,SE0015671995,295.3333,0.45,1.0,4.7957563,,29.953,0.0222539511533138,1.161,0.400273128839618,0.973661106233538,,15.528953,,0.0,40.0,40.0
HEXA-B.ST,Hexagon B,SEK,Technology,1010,SE0015961909,65.607735,1.81,1.0,6.8106213,-0.004752518537406,206.899,0.0132462015489895,1.056,0.0486013242215545,1.16423103688239,1.199828,67.74419,BIG CAP,0.0,50.0,10.0
HLUN-A.CO,H. Lundbeck A,DKK,Health Care,2010,DK0061804697,0.0,,1.0,0.0,-4030632809.31076,7.32,4030632809.31076,1.241,-0.0461445051608986,1.18250950570342,,,SMALL CAP,10.0,90.0,10.0
HLUN-B.CO,H. Lundbeck B,DKK,Health Care,2010,DK0061804770,0.0,,1.0,0.0,-3782863627.72839,7.861,3782863627.72839,1.241,-0.0461445051608986,1.18250950570342,,,SMALL CAP,10.0,90.0,10.0
HM-B.ST,Hennes & Mauritz B,SEK,Consumer Services,4040,SE0000106270,0.0,-1.06,1.0,3.6431272,0.0464878020592366,10.762,0.398356187686286,1.205,-0.0147896863117871,0.144112478031634,1.195121,0.8924936,BIG CAP,0.0,40.0,0.0
HMS.ST,HMS Networks,SEK,Telecommunications,1510,SE0009997018,54.1806,5.681,1.0,11.16836,-0.000711861312672511,23.841,0.0293823820371479,1.341,0.157387699845659,1.44925189455276,1.367993,6.2101407,,0.0,50.0,50.0
HOLM-A.ST,Holmen A,SEK,Basic Materials,5510,SE0011090000,32.917816,13.397,1.0,1.6537976,0.146388842594232,10.128,0.210888137499667,2.667,0.074633923123856,3.03092783505155,0.463842,3.0498605,,10.0,30.0,30.0
HOLM-B.ST,Holmen B,SEK,Basic Materials,5510,SE0011090018,32.52967,13.397,1.0,1.634297,0.0574449204984916,9.86,0.0827552979998811,2.667,0.074633923123856,3.03092783505155,0.463842,3.0852,,20.0,30.0,30.0
HPOL-B.ST,HEXPOL B,SEK,Basic Materials,5510,SE0007074281,25.739246,4.464,1.0,3.8685567,-870322019.138381,10.508,870322019.138381,1.101,0.0658496732026144,0.84136546184739,1.251176,,SMALL CAP,0.0,90.0,10.0
HTRO.ST,Hexatronic Group,SEK,Telecommunications,1510,SE0018040677,39.191143,4.154,1.0,8.233033,0.192934569756463,37.51,0.258193889833337,1.841,0.410159985680024,2.64035964035964,1.524604,1.2905729,,0.0,50.0,60.0
HUFV-A.ST,Hufvudstaden A,SEK,Real Estate,3510,SE0000170375,0.0,-7.126,1.0,1.0604379,0.0,27.463,0.33712473493443,0.285,0.0818020075415582,0.999105812220566,0.754385,11.234286,,10.0,10.0,10.0
HUH1V.HE,Huhtamäki Oyj,EUR,Industrials,5020,FI0009000459,20.664597,1.61,1.0,2.530038,0.11471035613476,9.19,0.540806174763719,1.489,0.0777242557030545,1.72704402515723,0.588789,0.79366916,,10.0,40.0,20.0
HUSQ-A.ST,Husqvarna A,SEK,Consumer Services,4020,SE0001662222,14.7651005,5.513,1.0,2.3889182,0.0482159831870424,8.706,1.68999231397417,1.218,0.0488256054521115,-2.91747572815534,1.238339,0.9000425,,20.0,40.0,0.0
HUSQ-B.ST,Husqvarna B,SEK,Consumer Services,4020,SE0001662230,14.728822,5.513,1.0,2.3830485,0.0116264065605751,8.058,0.407510879748918,1.218,0.0488256054521115,-2.91747572815534,1.238339,0.89508456,,20.0,20.0,0.0
INDT.ST,Indutrade,SEK,Industrials,5020,SE0001515552,45.177452,4.79,1.0,8.492935,0.0516176295125913,20.716,0.100177283260924,1.743,0.130564458689459,1.26815642458101,1.349593,3.2705436,,0.0,50.0,30.0
INDU-A.ST,Industrivärden A,SEK,Financials,3020,SE0000190126,2.4550564,103.908,1.0,0.7974292,0.0,-6.704,0.122262364399932,0.65,-2.7523199023199,-0.389597209007295,0.868635,-6.4327984,FINANCE,60.0,30.0,0.0
INDU-C.ST,Industrivärden C,SEK,Financials,3020,SE0000107203,2.4473574,103.908,1.0,0.79492843,0.0,-6.669,0.186939109774629,0.65,-2.7523199023199,-0.389597209007295,0.868635,-6.5177493,FINANCE,60.0,30.0,0.0
INSTAL.ST,Instalco,SEK,Industrials,5020,SE0017483506,4.737201,8.79,1.0,1.1032802,0.966138484939498,16.094,1.32002012587347,1.176,0.478992072480181,1.32515337423313,1.171587,0.20999818,,30.0,20.0,50.0
INTRUM.ST,Intrum,SEK,Financials,3020,SE0000936478,5.4954667,21.727,1.0,0.6977356,-1.11716142572844,9.315,3.98712855873252,0.907,0.191489361702128,1.0743374272786,1.47454,0.77874637,FINANCE,50.0,60.0,50.0
INVE-A.ST,Investor A,SEK,Financials,3020,SE0015811955,0.80999875,244.63,1.0,0.27477098,2.65165343848453,-18.152,0.371822232917557,2.5,2.32271413395262,0.126398088826148,0.82884,101.6714,FINANCE,60.0,10.0,40.0
INVE-B.ST,Investor B,SEK,Financials,3020,SE0015811963,0.78420466,244.63,1.0,0.266021,1.8799254672139,-17.575,0.263608386674219,2.5,2.32271413395262,0.126398088826148,0.82884,101.351204,FINANCE,60.0,10.0,40.0
ISB.IC,Íslandsbanki,ISK,Financials,3010,IS0000028538,11.980561,10.083,1.0,1.2239729,1.48850165562914,0.0,1.82430048635762,,-0.0469387979101725,0.0,,4.2724767,FINANCE,20.0,40.0,0.0
ISS.CO,ISS,DKK,Industrials,5020,DK0060542181,0.0,-28.205,1.0,4.4374843,0.396583414687923,14.318,0.581438952582081,1.02,-0.003271415371236,0.936672967863894,1.338468,0.3938604,,0.0,50.0,0.0
JDAN.CO,Jeudan,DKK,Real Estate,3510,DK0061282464,29.744347,8.136,1.0,1.7055104,0.0,34.533,1.3482434977959,0.262,0.0258101698340818,1.12945787981661,0.417201,6.575425,,10.0,40.0,10.0
JM.ST,JM,SEK,Real Estate,3510,SE0000806994,8.083598,21.723,1.0,1.6858194,0.748056582246283,8.222,0.706000179571273,1.95,0.010179697954502,0.971563981042654,1.149336,0.77381337,,40.0,10.0,0.0
JYSK.CO,Jyske Bank,DKK,Financials,3010,DK0010307958,21.796558,19.76,1.0,0.8531315,4.6016097869132,0.0,15.8460881349437,,-0.0367942423566168,0.0,0.906718,3.1052594,FINANCE,20.0,70.0,0.0
KBHL.CO,Københavns Lufthavne,DKK,Industrials,5020,DK0010201102,0.0,-81.307,1.0,18.004244,,58.906,0.221146567119864,0.603,-0.317905192584593,1.67092924126172,0.44587,16.721935,,0.0,30.0,10.0
KCR.HE,Konecranes Oyj,EUR,Industrials,5020,FI0009005870,17.550646,1.629,1.0,1.8985324,-0.0768191992831804,10.036,0.464318563801879,1.268,0.0176800481607047,0.963927855711423,1.444587,0.7111061,,10.0,20.0,0.0
KEMIRA.HE,Kemira Oyj,EUR,Basic Materials,5520,FI0009004824,16.5,0.86,1.0,1.8847125,0.193338564314047,7.641,0.497222053998802,1.365,-0.00198382126348228,4.46892655367232,1.000427,0.6541249,,20.0,30.0,20.0
KESKOA.HE,Kesko Oyj A,EUR,Consumer Goods,4520,FI0009007900,16.985846,1.201,1.0,3.5294116,0.04166442705891,9.812,0.966892728039951,0.922,0.0371118580729668,1.01100836635843,0.503637,0.7359121,,10.0,50.0,10.0
KESKOB.HE,Kesko Oyj B,EUR,Consumer Goods,4520,FI0009000202,17.260616,1.201,1.0,3.586505,0.0192662816828565,10.019,0.447106295958041,0.922,0.0371118580729668,1.01100836635843,0.503637,0.6940368,,0.0,40.0,10.0
KFAST-B.ST,K-Fast Holding B,SEK,Real Estate,3510,SE0016101679,1.6908389,13.721,1.0,0.25939757,0.0634600684425051,48.337,1.6377347146475,0.231,2.10573770491803,1.4575,1.856411,3.5488243,,40.0,30.0,50.0
KIND-SDB.ST,Kindred Group,SEK,Consumer Services,4050,SE0007871645,156.51872,0.721,1.0,62.210583,0.0044418242717785,104.266,0.00733139812599999,0.819,0.15970691934773,0.154353562005277,1.303808,24.423845,,0.0,50.0,40.0
KINV-A.ST,Kinnevik A,SEK,Financials,3020,SE0015810239,0.7661241,197.096,1.0,0.35620683,0.0,0.0,0.688827744686187,,-2.22356546589456,0.886891592920354,1.185708,-2.2072608,FINANCE,40.0,40.0,0.0
KINV-B.ST,Kinnevik B,SEK,Financials,3020,SE0015810247,0.7623189,197.096,1.0,0.3544376,0.0,0.0,0.0964994214088841,,-2.22356546589456,0.886891592920354,1.185708,-2.371442,FINANCE,40.0,30.0,0.0
KNEBV.HE,KONE Oyj,EUR,Industrials,5020,FI0009013403,25.560255,1.892,1.0,10.770602,0.112047701669221,15.383,0.0254362372423673,1.09,0.0888106761330438,0.578866768759571,0.574668,2.414606,,0.0,40.0,10.0
KOJAMO.HE,Kojamo Oyj,EUR,Real Estate,3510,FI4000312251,11.611374,1.266,1.0,1.0977522,0.88438897392382,29.35,1.00032569736534,0.347,0.0518105849582173,0.964615384615385,0.568871,9.132772,,20.0,20.0,10.0
